transaction_id,upi_id,payee_display_name,amount_inr,timestamp,sender_account_age_days,payee_account_age_days,transaction_hour,device_change_last_24h,sender_city,is_first_time_payee,num_txns_to_payee_last_30d,triggered_by_sms_link,triggered_by_screen_share_app,fraud_type,is_fraud
TXN100512,sanjay.chauhan16@apl,Sanjay Chauhan,1785.66,2025-09-01T07:57:06,433,1900,7,0,Indore,1,2,0,0,none,0
TXN101584,sneha.patel29@apl,Sneha Patel,1328.77,2026-02-05T05:18:40,299,1092,5,1,Bengaluru,1,4,0,0,none,0
TXN100696,rahulverma1972@oksbi,Rahul Verma,1560.05,2025-10-07T06:42:10,1575,849,6,0,Chennai,1,6,0,0,none,0
TXN100116,ritu.chauhan84@okhdfcbank,Ritu Chauhan,5438.15,2025-12-01T17:04:33,1831,1588,17,1,Lucknow,0,11,0,0,none,0
TXN101278,meena_singh@ibl,Meena Singh,12928.03,2025-01-15T09:16:09,2263,2544,9,0,Hyderabad,0,8,0,0,none,0
TXN101301,deepak687@ibl,Deepak Yadav,9192.2,2025-01-17T18:32:07,1437,2899,18,0,Pune,0,19,0,0,none,0
TXN102219,ritu_patel@axl,Ritu Patel,1295.98,2025-11-20T04:01:13,2436,625,4,0,Jaipur,1,8,0,0,none,0
TXN200183,amazon-kl9ot@upi,KYC Verification,34886.38,2025-05-04T01:32:29,1089,6,1,1,Jaipur,1,0,1,0,phishing_link_scam,1
TXN101310,anitayadav1994@okhdfcbank,Anita Yadav,9946.66,2025-09-09T08:28:36,2136,650,8,0,Kolkata,0,5,0,0,none,0
TXN100356,neha441@oksbi,Neha Sharma,10566.8,2025-03-22T01:58:33,272,2455,1,0,Bengaluru,0,6,0,0,none,0
TXN200426,axis-z52bx@okicici,E6v6y7 Services,20417.16,2025-02-03T06:38:26,237,1,6,1,Chennai,1,0,1,0,refund_scam,1
TXN200295,lvzy95ipdyn@apl,W27m2e Services,1.98,2026-06-13T22:57:27,1814,15,22,1,Jaipur,1,0,1,1,job_offer_scam,1
TXN100841,sneha_yadav@apl,Sneha Yadav,1680.78,2026-06-03T01:22:48,232,504,1,0,Jaipur,0,18,0,0,none,0
TXN100969,sneha458@apl,Sneha Yadav,3015.61,2026-05-23T12:51:20,1633,2189,12,0,Lucknow,1,2,0,0,none,0
TXN102342,kavita_nair@ibl,Kavita Nair,3654.56,2025-11-06T00:13:04,2128,1012,0,0,Pune,0,9,0,0,none,0
TXN101169,poojareddy1988@axl,Pooja Reddy,1860.68,2025-08-13T18:07:01,2595,2180,18,0,Jaipur,0,13,0,0,none,0
TXN101721,vikram.iyer21@axl,Vikram Iyer,8974.16,2025-05-30T13:56:34,2569,1730,13,0,Jaipur,0,14,0,0,none,0
TXN100322,priya_nair@paytm,Priya Nair,5331.17,2026-03-29T04:10:08,556,2426,4,0,Bengaluru,0,10,0,0,none,0
TXN101193,arjunyadav1975@oksbi,Arjun Yadav,4369.13,2025-03-06T05:30:33,2497,1553,5,0,Lucknow,0,5,0,0,none,0
TXN101127,kavita_verma@upi,Kavita Verma,12501.82,2026-04-18T21:46:19,2828,2539,21,0,Kolkata,1,20,0,0,none,0
TXN102315,poojareddy1981@okaxis,Pooja Reddy,12145.57,2025-01-04T18:35:26,2882,2162,18,0,Hyderabad,0,11,0,0,none,0
TXN101350,priya_verma@upi,Priya Verma,7998.13,2025-01-10T13:44:27,546,866,13,0,Lucknow,1,5,0,0,none,0
TXN200456,flipkart-ct4ye@oksbi,Customer Support,11324.82,2025-02-04T13:31:07,2884,13,13,1,Lucknow,1,0,1,0,refund_scam,1
TXN101621,anitaverma1985@apl,Anita Verma,1228.04,2025-10-25T01:22:47,1802,996,1,0,Hyderabad,0,6,0,0,none,0
TXN101285,sneha_gupta@axl,Sneha Gupta,3464.49,2026-05-30T18:29:09,2384,719,18,0,Chennai,1,17,0,0,none,0
TXN200111,claimprize968@okhdfcbank,Refund Dept,27886.27,2025-07-09T09:33:31,1939,14,9,1,Kolkata,1,0,1,1,fake_customer_care,1
TXN100526,sanjay476@paytm,Sanjay Nair,795.62,2025-08-01T01:27:06,1267,2733,1,0,Delhi,0,16,0,0,none,0
TXN100425,deepakverma1970@okaxis,Deepak Verma,384.96,2025-08-07T22:11:29,584,966,22,0,Jaipur,0,18,0,0,none,0
TXN102428,deepak421@ybl,Deepak Verma,893.49,2025-08-20T20:56:58,1155,2482,20,1,Pune,0,11,0,0,none,0
TXN101538,ajayverma2004@ybl,Ajay Verma,12703.27,2025-04-24T22:20:22,2486,1369,22,0,Chennai,0,13,0,0,none,0
TXN101572,arjunsharma1990@okicici,Arjun Sharma,1494.76,2025-08-12T22:25:30,291,1743,22,0,Lucknow,0,10,0,0,none,0
TXN200523,yiv4xfbc@oksbi,KYC Verification,1565.49,2025-07-05T18:10:28,2796,26,18,0,Chennai,1,0,1,1,phishing_link_scam,1
TXN200282,claimprize658@okaxis,Refund Dept,23934.88,2025-12-15T00:02:29,1477,7,0,1,Indore,1,0,1,0,cashback_scam,1
TXN101800,divyanair1995@ibl,Divya Nair,143.75,2025-04-16T15:50:21,1798,2943,15,0,Pune,0,3,0,0,none,0
TXN102416,kavita.patel21@ybl,Kavita Patel,1459.88,2025-04-12T15:03:10,1290,333,15,0,Mumbai,0,12,0,0,none,0
TXN100193,priya.gupta92@okaxis,Priya Gupta,13642.51,2026-02-08T17:00:50,527,2468,17,0,Mumbai,1,2,0,0,none,0
TXN100560,rohitgupta1973@okaxis,Rohit Gupta,13331.0,2025-07-21T10:40:12,2747,2647,10,0,Mumbai,0,9,0,0,none,0
TXN101801,shalini_gupta@apl,Shalini Gupta,1490.83,2025-12-12T05:06:05,2233,1582,5,0,Mumbai,0,11,0,0,none,0
TXN200230,verifyacc550@okhdfcbank,KYC Verification,2.0,2025-02-13T15:02:04,1807,19,15,0,Bengaluru,1,0,1,1,phishing_link_scam,1
TXN100910,anita.chauhan17@oksbi,Anita Chauhan,6794.69,2025-09-11T15:06:36,1716,2343,15,1,Kolkata,0,12,0,0,none,0
TXN101288,shalini_reddy@okicici,Shalini Reddy,11293.17,2025-03-28T19:58:25,773,823,19,0,Mumbai,0,9,0,0,none,0
TXN100421,shalini.iyer69@apl,Shalini Iyer,1836.26,2025-12-24T16:10:51,251,2054,16,0,Hyderabad,0,14,0,0,none,0
TXN101353,priyagupta1989@okicici,Priya Gupta,331.24,2025-10-08T01:03:46,770,1492,1,0,Indore,0,2,0,0,none,0
TXN101971,sanjay.sharma93@okicici,Sanjay Sharma,158.84,2025-01-31T00:54:51,1215,1357,0,0,Jaipur,1,19,0,0,none,0
TXN101933,shalinipatel2001@ibl,Shalini Patel,12797.52,2026-03-20T16:52:30,2551,1383,16,0,Delhi,0,8,0,0,none,0
TXN100627,priya_patel@okhdfcbank,Priya Patel,9841.47,2025-03-23T02:09:29,294,1071,2,0,Chennai,0,2,0,0,none,0
TXN101201,pooja317@paytm,Pooja Sharma,7085.12,2025-07-18T03:28:51,613,1971,3,0,Mumbai,0,20,0,0,none,0
TXN102287,suresh_yadav@ibl,Suresh Yadav,5290.46,2026-01-18T09:53:41,2496,1689,9,0,Indore,0,1,0,0,none,0
TXN200302,j0it70tbq@apl,KYC Verification,4837.02,2025-06-24T18:15:53,2486,20,18,1,Pune,1,0,0,1,loan_app_scam,1
TXN102185,ritu345@upi,Ritu Chauhan,3208.02,2026-05-21T19:20:21,1997,1328,19,0,Indore,0,9,0,0,none,0
TXN101723,ritu659@paytm,Ritu Verma,744.09,2025-11-21T06:55:49,218,1862,6,0,Bengaluru,0,13,0,0,none,0
TXN102250,rahulnair1972@okaxis,Rahul Nair,1812.38,2025-10-01T15:00:29,503,2224,15,0,Hyderabad,0,2,0,0,none,0
TXN100578,sneha595@ybl,Sneha Chauhan,294.21,2026-03-20T20:05:55,1840,2960,20,1,Chennai,1,2,0,0,none,0
TXN102455,vikramsharma1978@okaxis,Vikram Sharma,1882.65,2026-03-04T15:33:56,826,136,15,0,Indore,1,12,0,0,none,0
TXN100000,snehasharma1987@okicici,Sneha Sharma,1369.56,2025-03-21T14:38:54,2598,1818,14,1,Delhi,0,7,0,0,none,0
TXN100631,ajay_chauhan@ibl,Ajay Chauhan,6684.11,2025-04-12T21:42:00,343,2887,21,0,Bengaluru,0,4,0,0,none,0
TXN100337,ritu_gupta@okicici,Ritu Gupta,1008.32,2025-10-28T22:46:59,1106,222,22,0,Lucknow,0,13,0,0,none,0
TXN101763,amit_verma@axl,Amit Verma,7821.69,2025-06-17T00:34:10,1825,1836,0,0,Pune,1,14,0,0,none,0
TXN100510,rahul.reddy25@okaxis,Rahul Reddy,876.45,2026-06-20T14:07:27,986,763,14,0,Delhi,0,0,0,0,none,0
TXN200265,kycupdate513@oksbi,KYC Verification,6.95,2025-09-08T21:09:32,2023,13,21,0,Mumbai,1,0,1,0,qr_code_scam,1
TXN100815,divya.reddy51@axl,Divya Reddy,1830.32,2025-02-16T19:49:08,2497,1880,19,0,Chennai,0,17,0,0,none,0
TXN101149,priya_yadav@axl,Priya Yadav,898.07,2026-04-22T10:25:37,1518,1875,10,0,Lucknow,0,10,0,0,none,0
TXN101738,shalini416@paytm,Shalini Chauhan,1260.94,2025-05-30T10:41:55,968,2004,10,1,Pune,0,9,0,0,none,0
TXN100872,sneha668@okaxis,Sneha Reddy,2464.04,2025-04-09T17:35:45,627,546,17,0,Kolkata,0,2,0,0,none,0
TXN101982,amit_chauhan@axl,Amit Chauhan,1068.48,2025-01-16T07:37:03,2110,94,7,0,Kolkata,1,3,0,0,none,0
TXN100651,rahul.chauhan14@okhdfcbank,Rahul Chauhan,600.8,2025-04-21T04:00:11,496,2114,4,0,Bengaluru,1,3,0,0,none,0
TXN101774,sanjay.singh98@okicici,Sanjay Singh,1054.27,2025-02-19T04:15:45,1389,461,4,0,Pune,1,2,0,0,none,0
TXN101354,vikram412@ibl,Vikram Sharma,782.86,2025-05-21T00:56:00,1903,2717,0,0,Hyderabad,0,7,0,0,none,0
TXN100713,priya_chauhan@okhdfcbank,Priya Chauhan,11957.7,2025-12-09T02:23:15,1243,2117,2,0,Mumbai,0,19,0,0,none,0
TXN102205,vikram_yadav@apl,Vikram Yadav,10165.04,2026-02-15T08:36:35,632,2439,8,1,Lucknow,0,2,0,0,none,0
TXN101141,rohitverma1985@okaxis,Rohit Verma,4773.47,2025-11-13T10:06:15,181,1489,10,0,Bengaluru,0,8,0,0,none,0
TXN101432,sanjay_gupta@okicici,Sanjay Gupta,74.79,2026-05-17T20:31:57,845,1096,20,0,Delhi,0,18,0,0,none,0
TXN100231,anitaverma1991@paytm,Anita Verma,163.13,2026-05-08T19:55:05,870,2450,19,0,Jaipur,0,4,0,0,none,0
TXN100343,vikram_gupta@ybl,Vikram Gupta,613.12,2025-12-13T14:51:23,1010,104,14,0,Pune,0,14,0,0,none,0
TXN102394,suresh.yadav19@ibl,Suresh Yadav,9486.23,2025-09-21T17:22:18,2505,1451,17,0,Pune,0,2,0,0,none,0
TXN102103,meena865@oksbi,Meena Sharma,10993.3,2026-02-25T07:07:16,598,1141,7,1,Chennai,0,8,0,0,none,0
TXN101427,arjun.iyer15@ybl,Arjun Iyer,2538.82,2026-02-26T13:14:57,2777,1655,13,0,Bengaluru,0,7,0,0,none,0
TXN100883,shalini.chauhan68@okhdfcbank,Shalini Chauhan,91.86,2025-03-08T14:29:49,1537,458,14,0,Hyderabad,0,4,0,0,none,0
TXN200032,flipkart-93psb@okhdfcbank,KYC Verification,7.05,2026-01-16T03:54:00,1308,24,3,1,Indore,1,0,0,1,qr_code_scam,1
TXN101325,anita_iyer@axl,Anita Iyer,1893.62,2025-04-09T04:36:35,913,677,4,0,Indore,1,17,0,0,none,0
TXN100946,ajay_chauhan@ybl,Ajay Chauhan,4961.95,2025-08-13T10:21:42,1160,2408,10,0,Pune,0,10,0,0,none,0
TXN100280,ritureddy1976@ybl,Ritu Reddy,1543.42,2026-01-06T14:33:26,1340,2540,14,0,Kolkata,0,6,0,0,none,0
TXN101874,ritu852@ibl,Ritu Chauhan,1632.28,2025-10-10T11:34:30,2727,894,11,0,Bengaluru,1,18,0,0,none,0
TXN100286,pooja.singh84@ybl,Pooja Singh,738.6,2025-11-07T05:59:01,2300,152,5,0,Delhi,0,17,0,0,none,0
TXN200197,claimprize320@ibl,Prize Claim Cell,7.6,2025-09-02T06:17:52,1872,16,6,0,Hyderabad,1,0,0,1,phishing_link_scam,1
TXN102243,rohit.gupta93@okhdfcbank,Rohit Gupta,421.84,2025-03-18T09:49:23,1071,509,9,0,Chennai,0,7,0,0,none,0
TXN102029,shalini.iyer78@upi,Shalini Iyer,5926.24,2025-10-23T00:50:43,826,861,0,0,Indore,0,18,0,0,none,0
TXN200342,x76w3j6oqz@okaxis,KYC Verification,35449.81,2026-03-08T03:35:04,1856,2,3,1,Indore,1,0,1,0,phishing_link_scam,1
TXN100902,amit_patel@okicici,Amit Patel,1061.59,2025-07-02T15:33:31,1885,2099,15,1,Pune,0,10,0,0,none,0
TXN200080,xxi8u95b1@okaxis,Refund Dept,5.89,2025-10-05T03:30:15,1714,23,3,0,Hyderabad,1,0,1,1,fake_customer_care,1
TXN101265,meena_patel@apl,Meena Patel,1920.56,2026-03-29T11:49:49,2828,2804,11,0,Jaipur,0,2,0,0,none,0
TXN102372,neha216@oksbi,Neha Reddy,2140.33,2026-06-20T21:36:23,756,2273,21,0,Lucknow,0,1,0,0,none,0
TXN101756,kavita190@oksbi,Kavita Patel,12896.58,2025-12-15T08:31:09,1414,1236,8,0,Jaipur,1,13,0,0,none,0
TXN200201,9d7nq9a8@paytm,KYC Verification,41836.64,2026-02-19T18:11:11,1724,29,18,1,Jaipur,1,0,1,0,qr_code_scam,1
TXN100354,amit_nair@okaxis,Amit Nair,639.52,2026-02-12T20:34:52,1007,469,20,0,Lucknow,1,16,0,0,none,0
TXN101379,divya_yadav@ybl,Divya Yadav,2223.49,2026-03-23T11:38:45,2883,2920,11,0,Pune,0,3,0,0,none,0
TXN100509,divya577@paytm,Divya Yadav,1530.09,2026-02-06T18:22:03,372,1228,18,0,Chennai,1,10,0,0,none,0
TXN100722,sneha828@okhdfcbank,Sneha Reddy,1745.44,2025-04-09T04:13:42,863,389,4,0,Chennai,1,13,0,0,none,0
TXN102306,arjunsharma1987@oksbi,Arjun Sharma,10128.55,2025-02-06T13:37:20,2201,2750,13,0,Jaipur,0,10,0,0,none,0
TXN101204,rahul_yadav@upi,Rahul Yadav,9059.39,2026-03-09T05:36:18,2496,852,5,0,Indore,1,9,0,0,none,0
TXN200514,supportdesk335@oksbi,Prize Claim Cell,2.4,2026-03-10T11:50:08,1969,22,11,1,Indore,1,0,1,1,refund_scam,1
TXN101684,ritu412@upi,Ritu Verma,10817.76,2025-10-13T10:17:50,1227,293,10,0,Chennai,1,6,0,0,none,0
TXN100803,deepak.nair60@paytm,Deepak Nair,8217.89,2026-05-08T08:51:31,521,2039,8,0,Chennai,0,19,0,0,none,0
TXN102282,rituverma1995@oksbi,Ritu Verma,752.94,2025-01-26T16:04:12,2944,1356,16,0,Kolkata,1,20,0,0,none,0
TXN200324,lyopb8dq9a8@axl,Cash Back Team,1542.49,2025-08-24T00:35:38,2971,26,0,1,Jaipur,1,0,0,0,refund_scam,1
TXN200088,helpdesk24784@upi,Prize Claim Cell,39218.86,2026-04-06T07:22:31,345,20,7,0,Lucknow,1,0,1,0,cashback_scam,1
TXN100973,manoj.yadav51@ybl,Manoj Yadav,1909.44,2025-01-10T09:50:05,1890,711,9,0,Indore,0,6,0,0,none,0
TXN102009,meena.singh35@apl,Meena Singh,1348.38,2025-05-22T08:39:52,1269,2702,8,0,Hyderabad,1,7,0,0,none,0
TXN100499,ajay.iyer50@paytm,Ajay Iyer,1128.59,2025-12-28T00:56:19,1849,2684,0,0,Lucknow,0,17,0,0,none,0
TXN101437,rohit.iyer92@upi,Rohit Iyer,4255.03,2025-09-10T20:57:38,1915,459,20,0,Kolkata,0,7,0,0,none,0
TXN101822,manojverma2001@paytm,Manoj Verma,7126.09,2026-04-26T13:20:04,2029,1171,13,0,Pune,1,11,0,0,none,0
TXN100256,ajay_verma@axl,Ajay Verma,9591.82,2025-07-25T05:46:59,203,1443,5,0,Mumbai,0,4,0,0,none,0
TXN100479,arjunreddy1984@ibl,Arjun Reddy,1987.64,2025-07-20T06:09:10,2461,1185,6,0,Chennai,0,1,0,0,none,0
TXN100389,rohit.sharma76@okhdfcbank,Rohit Sharma,7397.01,2025-08-01T17:44:32,2446,765,17,0,Indore,0,4,0,0,none,0
TXN200187,claimprize284@oksbi,Cash Back Team,6.72,2026-02-21T04:20:57,388,20,4,0,Kolkata,1,0,1,1,qr_code_scam,1
TXN200415,hvf2fa2b1341@upi,KYC Verification,2301.11,2025-07-09T08:33:01,1500,0,8,0,Hyderabad,1,0,0,0,cashback_scam,1
TXN100130,manoj_singh@upi,Manoj Singh,72.3,2026-03-21T23:12:28,434,2825,23,0,Pune,0,12,0,0,none,0
TXN102004,priya_reddy@paytm,Priya Reddy,6307.28,2026-04-29T13:47:10,1722,1038,13,0,Hyderabad,0,2,0,0,none,0
TXN102174,divya_reddy@apl,Divya Reddy,3526.37,2026-05-27T20:28:59,1671,2490,20,0,Lucknow,0,14,0,0,none,0
TXN101483,suresh.patel50@upi,Suresh Patel,1138.77,2025-02-26T23:48:03,1590,1508,23,0,Delhi,0,10,0,0,none,0
TXN101275,meena.reddy96@ibl,Meena Reddy,1732.76,2025-02-08T10:26:38,2757,1013,10,0,Hyderabad,0,18,0,0,none,0
TXN100647,rahul_gupta@paytm,Rahul Gupta,1920.36,2025-05-13T08:41:11,2456,1693,8,0,Kolkata,0,18,0,0,none,0
TXN101469,priya718@ybl,Priya Reddy,6846.83,2026-03-31T14:54:59,2502,2074,14,0,Mumbai,0,1,0,0,none,0
TXN100719,suresh_singh@okaxis,Suresh Singh,500.24,2025-10-09T03:30:57,1167,1912,3,0,Kolkata,0,2,0,0,none,0
TXN100432,suresh.iyer44@oksbi,Suresh Iyer,3548.74,2025-12-01T07:21:24,1468,1631,7,0,Lucknow,0,5,0,0,none,0
TXN100893,deepak.nair81@upi,Deepak Nair,159.52,2025-04-05T17:50:31,940,465,17,0,Delhi,0,13,0,0,none,0
TXN101996,kavita_nair@ibl,Kavita Nair,7587.14,2025-05-20T23:52:30,930,2134,23,0,Lucknow,0,11,0,0,none,0
TXN101861,kavita678@oksbi,Kavita Singh,13062.96,2025-07-28T16:02:44,2578,1484,16,0,Indore,0,10,0,0,none,0
TXN100844,ajay.sharma52@okaxis,Ajay Sharma,10196.78,2026-03-17T08:20:28,584,1287,8,0,Lucknow,1,8,0,0,none,0
TXN101639,pooja.verma67@ibl,Pooja Verma,447.04,2025-01-19T19:37:50,563,1288,19,0,Mumbai,0,6,0,0,none,0
TXN101512,arjunreddy1974@okhdfcbank,Arjun Reddy,12820.4,2025-01-23T21:04:15,1187,964,21,0,Mumbai,1,20,0,0,none,0
TXN100750,rahul940@upi,Rahul Singh,11970.85,2025-08-26T11:35:56,2478,2306,11,0,Bengaluru,0,18,0,0,none,0
TXN101370,arjun803@okhdfcbank,Arjun Verma,10210.11,2026-05-04T01:08:23,1597,2402,1,1,Kolkata,0,1,0,0,none,0
TXN102436,suresh_patel@apl,Suresh Patel,837.98,2026-04-17T11:08:29,775,2716,11,0,Indore,1,9,0,0,none,0
TXN100800,rohit.singh20@okaxis,Rohit Singh,1022.64,2025-10-04T21:40:08,2326,1025,21,0,Hyderabad,0,12,0,0,none,0
TXN101438,sneha.singh26@upi,Sneha Singh,3211.0,2025-07-21T03:38:52,1407,652,3,0,Delhi,1,11,0,0,none,0
TXN200223,claimprize444@ybl,Cash Back Team,9.48,2026-05-10T09:12:40,2841,25,9,1,Bengaluru,1,0,0,1,fake_customer_care,1
TXN100523,deepak903@upi,Deepak Nair,7045.51,2025-02-20T09:19:16,2222,2215,9,0,Hyderabad,0,16,0,0,none,0
TXN100133,snehasharma2002@okicici,Sneha Sharma,1716.25,2025-09-12T20:33:21,2568,2092,20,0,Chennai,1,1,0,0,none,0
TXN200220,paytm-p2755@paytm,Customer Support,37154.51,2025-08-22T10:30:16,2413,21,10,0,Chennai,1,0,1,1,job_offer_scam,1
TXN100988,anita_reddy@paytm,Anita Reddy,2035.58,2026-04-23T14:08:12,2232,916,14,0,Hyderabad,0,16,0,0,none,0
TXN101386,rohitnair1984@okhdfcbank,Rohit Nair,4164.08,2025-01-18T13:55:29,2320,104,13,0,Jaipur,0,7,0,0,none,0
TXN102320,manojsingh1999@okhdfcbank,Manoj Singh,11202.35,2025-10-05T21:38:25,205,1421,21,0,Hyderabad,1,13,0,0,none,0
TXN100970,poojapatel1989@oksbi,Pooja Patel,11244.37,2025-03-20T16:25:11,425,191,16,0,Chennai,0,0,0,0,none,0
TXN200340,ed8e1kkn3yz@okicici,Customer Support,5.01,2026-03-12T23:30:37,2040,23,23,0,Indore,1,0,1,0,kyc_update_scam,1
TXN100723,pooja_gupta@okhdfcbank,Pooja Gupta,1799.98,2025-09-19T14:33:41,365,392,14,0,Hyderabad,1,13,0,0,none,0
TXN102435,divya.sharma44@apl,Divya Sharma,1734.06,2025-04-01T12:58:05,2584,1458,12,0,Bengaluru,0,4,0,0,none,0
TXN101765,rahul477@paytm,Rahul Patel,1193.03,2026-04-12T08:14:47,1311,762,8,0,Bengaluru,0,5,0,0,none,0
TXN200371,tvkljqxy2@oksbi,Prize Claim Cell,4795.05,2025-05-02T09:02:56,985,27,9,1,Chennai,1,0,1,0,qr_code_scam,1
TXN101574,arjunsingh1978@oksbi,Arjun Singh,786.67,2025-10-17T06:45:07,2896,2604,6,0,Delhi,0,6,0,0,none,0
TXN101557,meenaverma1988@ybl,Meena Verma,1351.91,2025-08-01T09:36:56,2599,1135,9,0,Bengaluru,1,14,0,0,none,0
TXN102238,shalini844@axl,Shalini Verma,1153.35,2025-05-13T09:08:46,1425,2517,9,0,Delhi,0,20,0,0,none,0
TXN200079,flipkart-8sex5@ibl,Fie7rl Services,1.57,2026-05-01T18:22:30,2117,13,18,1,Hyderabad,1,0,1,0,job_offer_scam,1
TXN101802,arjun.singh72@ibl,Arjun Singh,713.36,2025-12-19T14:57:48,545,740,14,0,Kolkata,0,6,0,0,none,0
TXN101418,arjunpatel1977@paytm,Arjun Patel,690.69,2025-08-09T08:10:36,1105,1748,8,0,Chennai,0,6,0,0,none,0
TXN200440,amazon-opin9@okhdfcbank,Prize Claim Cell,45105.97,2025-11-12T10:34:42,2172,1,10,1,Delhi,1,0,0,1,phishing_link_scam,1
TXN200229,hdfc-ppdt1@okicici,Prize Claim Cell,8.65,2025-09-17T17:56:46,1498,6,17,1,Mumbai,1,0,1,0,qr_code_scam,1
TXN100855,deepak830@apl,Deepak Yadav,4797.65,2025-04-14T13:57:02,1449,2295,13,0,Pune,0,7,0,0,none,0
TXN101522,arjun.iyer38@apl,Arjun Iyer,11506.73,2026-06-26T18:52:22,2537,2721,18,0,Pune,1,18,0,0,none,0
TXN200135,icici-5t5pp@ybl,Cash Back Team,2121.13,2025-03-14T20:10:16,1168,2,20,1,Jaipur,1,0,1,1,loan_app_scam,1
TXN101317,neha214@okhdfcbank,Neha Nair,11130.26,2025-10-04T19:54:36,996,1154,19,0,Indore,0,1,0,0,none,0
TXN102157,deepak743@paytm,Deepak Verma,12642.71,2025-04-03T12:17:18,347,2121,12,1,Jaipur,0,17,0,0,none,0
TXN101824,rahul.patel19@upi,Rahul Patel,14365.86,2025-06-18T01:45:37,2281,1322,1,0,Chennai,0,15,0,0,none,0
TXN101938,rahul.verma79@axl,Rahul Verma,318.57,2025-08-18T01:49:53,1969,2882,1,0,Jaipur,1,6,0,0,none,0
TXN100448,pooja978@apl,Pooja Verma,7108.68,2025-01-07T02:38:05,1412,459,2,0,Bengaluru,0,6,0,0,none,0
TXN100485,manoj_singh@apl,Manoj Singh,1064.92,2025-04-08T20:54:55,560,2185,20,0,Chennai,0,20,0,0,none,0
TXN101636,rahul681@paytm,Rahul Reddy,1090.97,2025-10-25T13:04:56,765,2843,13,0,Kolkata,0,14,0,0,none,0
TXN200043,refundteam723@ibl,Kbsn69 Services,9.18,2025-03-20T05:01:50,1975,1,5,0,Hyderabad,1,0,1,0,phishing_link_scam,1
TXN102422,arjun.yadav26@okhdfcbank,Arjun Yadav,10115.4,2025-02-09T05:47:47,1701,931,5,0,Lucknow,0,6,0,0,none,0
TXN200352,2xwurkl7gmpj@ybl,Cash Back Team,4.97,2025-03-25T20:13:56,1732,1,20,1,Chennai,1,0,1,1,loan_app_scam,1
TXN100461,amitsingh1981@axl,Amit Singh,1148.33,2025-07-31T21:12:11,2570,106,21,0,Indore,0,13,0,0,none,0
TXN100038,shalini455@paytm,Shalini Verma,6436.01,2025-02-23T13:26:48,2187,522,13,0,Hyderabad,1,4,0,0,none,0
TXN100087,rohitpatel2000@oksbi,Rohit Patel,13688.65,2025-12-16T22:21:34,525,2156,22,0,Lucknow,0,14,0,0,none,0
TXN100500,deepakverma2005@ybl,Deepak Verma,843.15,2026-03-18T08:51:59,763,1619,8,0,Mumbai,0,17,0,0,none,0
TXN100620,arjun492@axl,Arjun Gupta,1100.56,2026-01-22T02:39:30,1755,432,2,0,Kolkata,0,2,0,0,none,0
TXN101145,meenareddy2004@upi,Meena Reddy,9144.18,2025-11-04T10:45:38,2255,1651,10,0,Delhi,0,10,0,0,none,0
TXN100108,deepak.patel60@okhdfcbank,Deepak Patel,11320.14,2025-08-29T05:35:48,2333,1772,5,0,Indore,0,4,0,0,none,0
TXN101208,ajay_reddy@axl,Ajay Reddy,9651.04,2026-03-04T15:56:55,2510,1989,15,0,Jaipur,0,3,0,0,none,0
TXN101412,kavita.iyer1@apl,Kavita Iyer,4031.56,2025-09-10T12:14:09,2702,2599,12,0,Chennai,0,3,0,0,none,0
TXN101392,rohit_singh@okicici,Rohit Singh,1704.64,2025-08-08T02:09:10,2719,2294,2,0,Indore,0,9,0,0,none,0
TXN101178,manojchauhan1974@ybl,Manoj Chauhan,1236.68,2025-03-13T09:10:42,1964,1180,9,0,Mumbai,1,10,0,0,none,0
TXN100766,deepak.patel48@paytm,Deepak Patel,254.0,2026-06-29T16:57:40,830,1816,16,0,Hyderabad,0,5,0,0,none,0
TXN100731,ritu851@ybl,Ritu Gupta,437.22,2025-04-13T08:46:46,193,1868,8,0,Chennai,0,5,0,0,none,0
TXN102224,anita894@ybl,Anita Sharma,1033.15,2026-01-08T20:51:51,1831,2510,20,0,Indore,0,9,0,0,none,0
TXN102415,amit_gupta@ibl,Amit Gupta,11031.48,2025-09-06T16:16:51,463,2986,16,0,Indore,1,12,0,0,none,0
TXN102276,anita_patel@ybl,Anita Patel,1582.37,2025-06-24T02:03:53,731,1351,2,0,Kolkata,1,8,0,0,none,0
TXN102309,priya208@apl,Priya Yadav,1341.68,2025-07-22T13:29:02,2531,1263,13,0,Kolkata,1,8,0,0,none,0
TXN101876,kavita_sharma@okaxis,Kavita Sharma,1801.39,2026-05-04T14:44:19,920,1032,14,0,Delhi,0,4,0,0,none,0
TXN200026,dr65gvbuh9@okicici,Customer Support,3.28,2025-02-10T09:05:06,2506,3,9,1,Delhi,1,0,1,0,phishing_link_scam,1
TXN101366,pooja384@apl,Pooja Singh,6875.8,2025-01-24T06:42:21,1340,2473,6,0,Pune,1,13,0,0,none,0
TXN200364,supportdesk705@apl,Customer Support,8.79,2025-11-05T06:50:23,1007,5,6,1,Mumbai,1,0,0,1,phishing_link_scam,1
TXN200329,ib1l96fu0zd@okaxis,Refund Dept,3053.42,2025-07-24T07:46:04,1962,16,7,0,Chennai,1,0,1,1,qr_code_scam,1
TXN200323,supportdesk365@okaxis,Refund Dept,15642.55,2025-09-23T05:59:55,1008,1,5,0,Hyderabad,1,0,1,0,lottery_prize_scam,1
