call_id,phone_number,call_type,timestamp,call_duration_sec,caller_id_verified,telecom_circle,number_active_since_days,num_user_reports_total,num_distinct_recipients_contacted_24h,call_originates_from_known_contact,requested_otp_or_pin,requested_remote_access_app,requested_payment_or_gift_card,scam_category,is_fraud
CALL101315,8001102271,regular_call,2025-04-08T07:51:22,501,1,Rajasthan,4000,1,5,0,0,0,0,none,0
CALL200371,8881138321,spoofed_caller_id,2026-04-12T20:10:05,1922,0,Delhi,17,401,1679,0,1,1,1,fake_customer_care,1
CALL101829,8000639026,regular_call,2025-11-19T21:41:41,676,1,Kerala,3372,0,5,1,0,0,0,none,0
CALL101428,8002617489,regular_call,2025-07-12T05:41:23,18,1,Tamil Nadu,3862,1,5,1,0,0,0,none,0
CALL100478,9002129327,regular_call,2026-04-01T11:02:07,455,1,Punjab,2263,1,1,0,0,0,0,none,0
CALL101524,8001214989,whatsapp_call,2025-10-29T15:04:27,800,1,West Bengal,3184,1,5,0,0,0,0,none,0
CALL200437,9992539561,whatsapp_call,2026-03-02T18:33:09,1970,0,Tamil Nadu,10,377,1417,0,0,1,1,digital_arrest_scam,1
CALL101964,9001327106,regular_call,2025-11-10T17:30:16,549,1,Rajasthan,3004,1,1,0,0,0,0,none,0
CALL200359,8880999302,voip_app,2025-10-09T08:31:41,11,0,Mumbai,3,307,1481,0,1,0,1,sextortion_call,1
CALL100630,9000728441,whatsapp_call,2026-01-16T03:38:12,81,1,Mumbai,3811,0,4,1,0,0,0,none,0
CALL102052,9001219671,whatsapp_call,2026-06-25T12:44:01,346,1,UP-East,2894,0,2,1,0,0,0,none,0
CALL101387,9002640742,regular_call,2025-02-19T05:43:32,350,1,Punjab,3804,1,3,1,0,0,0,none,0
CALL101972,9002155482,regular_call,2025-04-15T23:59:47,658,1,Gujarat,2889,1,4,0,0,0,0,none,0
CALL101424,9001337784,regular_call,2026-02-28T18:40:24,748,1,Gujarat,1429,0,4,0,0,0,0,none,0
CALL102393,9002130451,whatsapp_call,2026-04-06T23:48:30,884,1,Kerala,3318,0,3,1,0,0,0,none,0
CALL101165,9002446913,regular_call,2025-01-30T16:05:21,212,1,Tamil Nadu,3712,0,1,1,0,0,0,none,0
CALL101310,6001165121,whatsapp_call,2025-03-27T14:04:38,32,1,UP-East,1205,0,4,1,0,0,0,none,0
CALL100556,7001333209,regular_call,2025-07-29T10:25:29,503,1,Tamil Nadu,1682,0,4,1,0,0,0,none,0
CALL101421,7002800361,whatsapp_call,2026-06-01T09:55:22,666,1,Punjab,2528,0,3,0,0,0,0,none,0
CALL101079,6000152723,whatsapp_call,2026-05-01T21:23:26,897,1,Mumbai,3218,0,5,0,0,0,0,none,0
CALL101488,7001631937,whatsapp_call,2025-04-25T22:13:12,77,1,UP-East,1966,0,4,1,0,0,0,none,0
CALL101965,8001569774,regular_call,2025-09-12T09:17:30,487,1,Punjab,1139,1,2,0,0,0,0,none,0
CALL101750,6001605824,whatsapp_call,2025-05-20T05:03:02,26,1,Tamil Nadu,1379,1,1,0,0,0,0,none,0
CALL102034,7000376233,whatsapp_call,2026-06-04T07:56:18,683,1,Karnataka,2381,0,2,1,0,0,0,none,0
CALL100985,8000823336,regular_call,2025-01-28T17:46:57,457,1,Punjab,835,0,4,1,0,0,0,none,0
CALL101928,9002118162,whatsapp_call,2025-11-10T06:36:03,29,1,West Bengal,3678,1,5,1,0,0,0,none,0
CALL102120,8002257570,regular_call,2025-11-10T09:56:59,645,1,UP-West,1769,0,1,1,0,0,0,none,0
CALL101882,8002273664,regular_call,2025-12-10T17:36:33,841,1,Gujarat,3430,0,4,1,0,0,0,none,0
CALL200168,7771863448,telegram_call,2025-01-26T12:46:18,2359,0,Mumbai,10,211,955,0,0,1,1,courier_customs_scam,1
CALL101877,9000603457,regular_call,2025-03-16T01:58:12,675,1,Punjab,1688,1,5,1,0,0,0,none,0
CALL100694,7000757035,whatsapp_call,2025-08-12T17:59:29,174,1,UP-West,461,0,2,1,0,0,0,none,0
CALL102214,7000443558,whatsapp_call,2025-04-27T00:26:36,490,1,Mumbai,3403,0,2,1,0,0,0,none,0
CALL101467,8000647171,regular_call,2026-04-14T20:06:54,384,1,Punjab,3107,1,1,1,0,0,0,none,0
CALL100278,9002610219,regular_call,2026-01-22T03:31:57,19,1,Kerala,2498,0,4,0,0,0,0,none,0
CALL102253,6000717559,regular_call,2025-12-12T22:24:49,361,1,UP-West,1197,1,1,0,0,0,0,none,0
CALL100450,6001336450,regular_call,2025-07-31T21:13:18,354,1,Maharashtra,1877,0,4,1,0,0,0,none,0
CALL100665,7002871051,regular_call,2026-06-18T02:37:03,552,1,Delhi,2237,1,2,0,0,0,0,none,0
CALL101761,9002296908,whatsapp_call,2025-09-02T23:46:36,865,1,Tamil Nadu,3239,1,1,1,0,0,0,none,0
CALL100481,9000333144,whatsapp_call,2025-03-09T00:34:03,506,1,UP-East,1225,0,3,1,0,0,0,none,0
CALL100528,6001286307,whatsapp_call,2025-10-25T00:07:07,390,1,Punjab,705,0,4,0,0,0,0,none,0
CALL200403,9991263651,telegram_call,2026-06-16T07:45:48,1449,0,Maharashtra,6,28,239,0,1,1,0,loan_app_harassment,1
CALL200495,8880648992,regular_call,2025-01-08T08:17:52,15,0,Maharashtra,2,129,1843,0,1,0,0,otp_phishing_call,1
CALL101348,7001190560,whatsapp_call,2026-03-08T05:22:01,68,1,UP-West,1985,1,3,1,0,0,0,none,0
CALL102178,9002433718,regular_call,2026-01-17T04:40:32,301,1,West Bengal,662,1,4,0,0,0,0,none,0
CALL200161,8880404280,whatsapp_call,2026-02-02T15:55:39,1104,0,Gujarat,9,32,1095,0,0,1,1,lottery_prize_call,1
CALL100463,6001152605,whatsapp_call,2025-06-22T15:04:50,8,1,UP-East,2913,0,5,1,0,0,0,none,0
CALL101888,7001914208,regular_call,2025-10-05T11:13:14,219,1,Gujarat,508,1,4,1,0,0,0,none,0
CALL101809,7001798087,regular_call,2025-03-30T13:52:11,669,1,Delhi,2826,1,3,1,0,0,0,none,0
CALL101500,8002220022,regular_call,2025-06-01T16:50:49,859,1,Mumbai,2922,0,1,1,0,0,0,none,0
CALL101608,9000587683,whatsapp_call,2025-08-02T11:32:26,350,1,UP-West,2435,0,3,1,0,0,0,none,0
CALL101381,8001524549,whatsapp_call,2025-09-06T06:14:35,640,1,UP-East,441,1,3,1,0,0,0,none,0
CALL101932,9002462321,regular_call,2025-05-21T22:38:30,739,1,Delhi,3950,1,3,0,0,0,0,none,0
CALL101772,7000817459,regular_call,2025-12-02T13:07:21,855,1,Tamil Nadu,3997,0,3,1,0,0,0,none,0
CALL200519,9992316991,regular_call,2025-10-09T15:48:04,23,0,Gujarat,19,26,1622,0,1,0,0,otp_phishing_call,1
CALL102084,6001945702,regular_call,2025-07-10T06:59:16,869,1,Karnataka,2881,0,3,0,0,0,0,none,0
CALL200156,9990079968,whatsapp_call,2026-02-05T23:37:12,1123,0,Karnataka,17,44,709,0,1,0,1,sextortion_call,1
CALL101544,6000119536,regular_call,2026-05-12T10:01:37,134,1,Kerala,1356,0,1,0,0,0,0,none,0
CALL102212,8000165124,whatsapp_call,2025-07-16T06:47:12,245,1,Tamil Nadu,2431,1,5,1,0,0,0,none,0
CALL100077,6000530552,regular_call,2025-02-04T07:19:25,266,1,Delhi,2655,0,1,1,0,0,0,none,0
CALL102225,8000515206,regular_call,2025-07-30T20:30:45,343,1,Punjab,3769,0,4,0,0,0,0,none,0
CALL102333,8000401740,whatsapp_call,2025-08-02T06:45:37,118,1,Tamil Nadu,2044,0,4,1,0,0,0,none,0
CALL100623,7000810394,regular_call,2025-03-01T00:50:40,180,1,West Bengal,1618,0,2,1,0,0,0,none,0
CALL200532,9990752909,voip_app,2026-02-24T09:05:12,18,0,UP-West,12,164,993,0,0,0,1,digital_arrest_scam,1
CALL101457,9002339540,whatsapp_call,2025-10-07T03:36:54,28,1,Rajasthan,3604,1,3,1,0,0,0,none,0
CALL200543,8881420794,spoofed_caller_id,2026-05-26T18:45:47,6,0,Mumbai,10,466,1534,0,1,1,0,fake_customer_care,1
CALL200544,8880495092,spoofed_caller_id,2025-01-18T12:32:01,29,0,Maharashtra,14,332,1100,0,0,1,1,loan_app_harassment,1
CALL100502,9002983751,regular_call,2026-02-12T11:32:42,151,1,Kerala,2456,0,3,1,0,0,0,none,0
CALL102187,9001839425,regular_call,2025-01-15T13:56:02,484,1,Delhi,744,0,4,1,0,0,0,none,0
CALL101946,6000274697,whatsapp_call,2026-04-22T14:50:20,163,1,Rajasthan,3040,0,5,1,0,0,0,none,0
CALL102229,8001867527,whatsapp_call,2025-12-03T10:18:04,320,1,Maharashtra,3582,1,1,1,0,0,0,none,0
CALL100296,8001407926,whatsapp_call,2025-10-27T16:17:39,770,1,Gujarat,2377,0,1,1,0,0,0,none,0
CALL100975,9002286752,regular_call,2026-03-02T02:22:13,749,1,Delhi,2797,0,2,0,0,0,0,none,0
CALL100040,9002492086,regular_call,2026-06-29T12:34:49,541,1,Rajasthan,2528,0,5,0,0,0,0,none,0
CALL100757,9001947710,regular_call,2026-03-11T05:34:44,276,1,West Bengal,1274,1,3,1,0,0,0,none,0
CALL100543,9001453922,whatsapp_call,2025-11-18T12:15:51,124,1,Maharashtra,3276,0,1,1,0,0,0,none,0
CALL101694,9002705170,regular_call,2025-10-26T17:50:20,396,1,Gujarat,2163,1,1,1,0,0,0,none,0
CALL200561,7770103567,telegram_call,2026-01-04T01:07:00,445,0,UP-West,1,121,1303,0,0,0,1,investment_trading_scam,1
CALL102166,7000338809,regular_call,2025-09-01T09:40:58,818,1,Gujarat,814,0,1,1,0,0,0,none,0
CALL200499,8880960997,telegram_call,2025-11-15T03:54:00,303,0,unknown/spoofed,0,364,1194,0,1,0,0,otp_phishing_call,1
CALL200282,7771817441,regular_call,2026-03-26T08:23:49,20,0,Gujarat,6,133,75,0,1,1,1,sextortion_call,1
CALL101415,7001524944,whatsapp_call,2025-12-23T21:41:50,674,1,Karnataka,3840,0,2,0,0,0,0,none,0
CALL100770,9000592625,whatsapp_call,2025-06-24T16:51:40,180,1,Rajasthan,2021,1,5,1,0,0,0,none,0
CALL200032,7770574596,regular_call,2025-10-27T14:45:01,2057,0,unknown/spoofed,1,91,836,0,1,0,1,sextortion_call,1
CALL200160,8881469062,voip_app,2026-03-22T10:28:33,19,0,Delhi,6,434,720,0,1,1,0,fake_customer_care,1
CALL100783,7002884267,whatsapp_call,2025-06-19T23:59:54,132,1,Rajasthan,2830,1,2,0,0,0,0,none,0
CALL101720,9000082726,whatsapp_call,2025-08-26T22:28:34,719,1,Rajasthan,1938,1,4,0,0,0,0,none,0
CALL100118,8002416362,whatsapp_call,2025-07-14T05:28:28,499,1,West Bengal,280,1,5,0,0,0,0,none,0
CALL101871,6001340172,regular_call,2025-09-11T17:19:06,695,1,West Bengal,1503,1,2,0,0,0,0,none,0
CALL100141,8001927905,whatsapp_call,2025-10-13T11:55:08,486,1,Punjab,881,0,1,1,0,0,0,none,0
CALL100599,9002177328,whatsapp_call,2025-08-02T12:47:08,844,1,Kerala,2142,1,4,1,0,0,0,none,0
CALL102143,9000932431,whatsapp_call,2025-11-19T21:52:45,360,1,Gujarat,2273,1,2,1,0,0,0,none,0
CALL200154,8881662258,regular_call,2025-02-06T15:18:41,2083,0,Mumbai,0,349,1378,0,1,1,0,otp_phishing_call,1
CALL100690,9001093125,whatsapp_call,2026-06-11T07:45:58,813,1,Gujarat,305,1,5,0,0,0,0,none,0
CALL100232,6000903257,whatsapp_call,2025-09-15T09:10:10,402,1,Maharashtra,1487,0,3,1,0,0,0,none,0
CALL101001,9001953180,regular_call,2025-08-25T19:20:08,787,1,Maharashtra,1582,0,4,1,0,0,0,none,0
CALL101205,9000803427,regular_call,2025-03-23T08:51:04,564,1,Tamil Nadu,2459,0,3,1,0,0,0,none,0
CALL101949,7000997462,regular_call,2025-03-09T19:55:25,83,1,UP-East,3540,1,3,1,0,0,0,none,0
CALL100974,8002433344,whatsapp_call,2025-04-17T11:43:24,552,1,Karnataka,1364,1,2,1,0,0,0,none,0
CALL101919,8000285427,regular_call,2025-01-15T02:07:27,560,1,Gujarat,223,1,4,0,0,0,0,none,0
CALL101298,7000989602,whatsapp_call,2025-08-28T01:32:16,444,1,Delhi,1700,0,4,0,0,0,0,none,0
CALL101990,7000282971,regular_call,2025-05-25T11:28:07,605,1,West Bengal,2229,0,3,1,0,0,0,none,0
CALL102322,9000127492,whatsapp_call,2026-05-07T23:11:14,604,1,Mumbai,3190,1,3,1,0,0,0,none,0
CALL100438,7000290712,regular_call,2026-05-01T14:19:12,296,1,Rajasthan,362,1,1,0,0,0,0,none,0
CALL200149,9991235673,spoofed_caller_id,2025-12-25T11:01:42,1812,0,Maharashtra,0,187,1135,0,1,0,1,otp_phishing_call,1
CALL101865,8001540349,regular_call,2026-06-18T16:03:09,291,1,Karnataka,1133,1,5,1,0,0,0,none,0
CALL102301,7002502098,regular_call,2025-07-01T00:22:24,621,1,Delhi,3227,1,2,1,0,0,0,none,0
CALL101183,7001206261,regular_call,2026-06-18T21:17:58,562,1,Mumbai,2374,0,1,1,0,0,0,none,0
CALL101713,9001211579,regular_call,2025-01-14T23:23:49,212,1,UP-East,1841,0,5,1,0,0,0,none,0
CALL100771,9001001647,regular_call,2025-04-14T22:53:26,447,1,UP-West,1689,1,1,1,0,0,0,none,0
CALL100701,9001398223,regular_call,2025-09-07T07:21:03,230,1,Kerala,1003,1,5,0,0,0,0,none,0
CALL100227,8002041358,whatsapp_call,2026-02-12T13:16:50,744,1,West Bengal,378,1,1,1,0,0,0,none,0
CALL101284,8002552487,whatsapp_call,2026-05-22T15:03:59,142,1,Maharashtra,2876,1,1,1,0,0,0,none,0
CALL100647,9000113201,whatsapp_call,2025-03-24T23:36:52,261,1,Kerala,3461,1,5,1,0,0,0,none,0
CALL101798,6000815040,whatsapp_call,2025-04-11T21:51:21,203,1,Karnataka,2114,0,1,0,0,0,0,none,0
CALL101687,6001022896,whatsapp_call,2025-03-13T12:26:47,319,1,Kerala,560,0,1,1,0,0,0,none,0
CALL200382,7770292249,voip_app,2025-05-22T14:49:39,870,0,Punjab,7,433,1366,0,1,1,1,digital_arrest_scam,1
CALL102085,6001183787,regular_call,2025-05-13T06:02:32,389,1,Rajasthan,3000,0,1,1,0,0,0,none,0
CALL100891,9001335084,regular_call,2026-04-29T17:11:32,167,1,Mumbai,1219,1,3,1,0,0,0,none,0
CALL100668,8001958585,regular_call,2025-06-14T03:48:56,810,1,Rajasthan,2852,0,4,0,0,0,0,none,0
CALL100893,9000699576,whatsapp_call,2025-06-19T11:38:16,98,1,Punjab,1228,1,5,1,0,0,0,none,0
CALL100439,7002386233,whatsapp_call,2025-12-03T13:19:02,682,1,West Bengal,574,0,4,0,0,0,0,none,0
CALL200193,9992558476,voip_app,2025-01-13T13:03:38,29,0,Rajasthan,9,469,353,0,1,0,0,otp_phishing_call,1
CALL101523,9002127563,regular_call,2025-01-27T12:38:47,314,1,Gujarat,1554,0,3,1,0,0,0,none,0
CALL100884,6001357835,regular_call,2025-09-16T11:39:50,402,1,Kerala,592,0,5,1,0,0,0,none,0
CALL200312,8881064927,regular_call,2025-08-30T05:45:32,18,0,UP-East,17,323,1240,0,0,1,1,courier_customs_scam,1
CALL101098,8000094490,regular_call,2026-04-22T03:55:53,806,1,Tamil Nadu,302,1,4,1,0,0,0,none,0
CALL101656,9000707789,whatsapp_call,2025-06-07T21:47:50,286,1,West Bengal,2747,1,4,1,0,0,0,none,0
CALL102385,7000826876,regular_call,2025-10-28T04:25:42,514,1,Rajasthan,1865,0,2,1,0,0,0,none,0
CALL101763,7000095854,whatsapp_call,2025-08-27T12:10:12,154,1,Mumbai,2069,1,3,1,0,0,0,none,0
CALL100851,8002528719,whatsapp_call,2025-12-02T06:52:29,239,1,UP-East,3525,1,5,1,0,0,0,none,0
CALL101779,6001858404,whatsapp_call,2026-05-19T13:20:26,69,1,Punjab,1699,1,1,1,0,0,0,none,0
CALL100346,9002944202,regular_call,2026-01-09T21:47:10,861,1,Delhi,1768,1,1,1,0,0,0,none,0
CALL200548,7770733720,telegram_call,2025-05-31T14:28:14,1170,0,Maharashtra,11,273,1563,0,1,1,1,lottery_prize_call,1
CALL100929,7000529741,whatsapp_call,2026-01-21T09:27:27,251,1,West Bengal,2873,0,1,0,0,0,0,none,0
CALL101244,6001999543,regular_call,2025-02-07T04:26:23,669,1,Delhi,1139,1,2,0,0,0,0,none,0
CALL100344,8001721446,regular_call,2025-11-14T15:15:08,460,1,Kerala,3796,0,4,1,0,0,0,none,0
CALL100147,8001857893,regular_call,2025-05-27T22:02:17,201,1,Mumbai,940,1,3,1,0,0,0,none,0
CALL200584,9992442762,whatsapp_call,2025-04-11T10:18:12,1597,0,UP-West,16,386,232,0,1,1,1,fake_customer_care,1
CALL101929,9002399730,regular_call,2025-06-27T15:49:16,143,1,Delhi,2586,0,2,1,0,0,0,none,0
CALL200037,8881282661,whatsapp_call,2025-12-17T19:02:28,330,0,Kerala,10,350,1190,0,1,0,0,sextortion_call,1
CALL200471,8881709446,regular_call,2025-11-10T22:31:15,19,0,Karnataka,18,371,1808,0,0,1,0,job_offer_scam,1
CALL200327,9990672451,regular_call,2026-06-25T08:09:57,2379,0,Delhi,19,17,153,0,1,1,0,otp_phishing_call,1
CALL101572,7000578936,whatsapp_call,2026-05-05T00:11:41,863,1,Delhi,3376,1,1,1,0,0,0,none,0
CALL101107,8002389709,regular_call,2025-05-06T17:43:01,446,1,Kerala,568,1,3,1,0,0,0,none,0
CALL200208,8881422245,whatsapp_call,2025-02-11T02:50:46,1060,0,Karnataka,15,336,967,0,1,0,1,kyc_update_call,1
CALL100225,7002239712,regular_call,2025-10-18T00:00:48,419,1,UP-West,393,1,1,0,0,0,0,none,0
CALL200211,7771288970,whatsapp_call,2025-08-06T16:14:42,22,0,unknown/spoofed,19,275,359,0,0,1,1,investment_trading_scam,1
CALL100742,9002451011,regular_call,2025-09-30T05:37:45,624,1,West Bengal,3648,0,1,0,0,0,0,none,0
CALL200258,7771896759,regular_call,2025-06-04T05:37:14,1768,0,unknown/spoofed,18,97,65,0,0,1,1,loan_app_harassment,1
CALL200129,9990058217,whatsapp_call,2025-11-06T03:37:54,13,0,unknown/spoofed,19,136,1597,0,1,1,1,investment_trading_scam,1
CALL101226,9002859280,regular_call,2025-04-23T14:37:46,526,1,Rajasthan,1961,1,3,0,0,0,0,none,0
CALL100324,9001025607,whatsapp_call,2025-03-21T08:14:27,114,1,UP-East,1690,1,4,0,0,0,0,none,0
CALL100963,6000982539,regular_call,2025-03-08T16:14:41,579,1,Tamil Nadu,2528,1,5,1,0,0,0,none,0
CALL101792,7000686577,regular_call,2025-12-11T20:44:17,27,1,Kerala,1201,1,3,1,0,0,0,none,0
CALL100205,8002014099,regular_call,2026-06-25T14:27:40,255,1,Punjab,655,0,3,0,0,0,0,none,0
CALL101093,7000423245,whatsapp_call,2025-10-09T17:02:51,502,1,Maharashtra,3752,0,2,1,0,0,0,none,0
CALL100956,6000528989,whatsapp_call,2025-05-26T10:03:16,93,1,UP-West,1248,0,3,1,0,0,0,none,0
CALL101889,8002597406,whatsapp_call,2025-01-02T03:30:27,854,1,Maharashtra,3499,1,5,1,0,0,0,none,0
CALL101416,8000940671,regular_call,2025-08-15T03:42:28,744,1,West Bengal,268,1,4,0,0,0,0,none,0
CALL102208,8002200888,whatsapp_call,2025-07-29T10:47:47,393,1,Tamil Nadu,2893,1,5,1,0,0,0,none,0
CALL100779,6000138239,whatsapp_call,2026-01-23T21:25:21,531,1,Maharashtra,3426,1,4,1,0,0,0,none,0
CALL100786,7000920926,regular_call,2026-03-22T17:26:45,496,1,UP-West,1472,0,3,0,0,0,0,none,0
CALL200369,9990641675,regular_call,2026-05-10T12:34:39,9,0,Kerala,15,30,947,0,1,0,1,lottery_prize_call,1
CALL200157,9990215095,regular_call,2026-02-17T18:19:29,806,0,West Bengal,19,128,1701,0,1,1,0,job_offer_scam,1
CALL101901,7002963314,regular_call,2025-12-02T06:44:38,591,1,Delhi,1524,1,3,1,0,0,0,none,0
CALL100423,8000734403,whatsapp_call,2025-05-06T02:37:47,794,1,Mumbai,2783,1,5,1,0,0,0,none,0
CALL101896,7002602302,regular_call,2025-02-19T15:53:34,589,1,UP-East,2627,1,1,0,0,0,0,none,0
CALL100477,7000631262,regular_call,2026-01-31T18:54:01,330,1,UP-West,2839,1,4,1,0,0,0,none,0
CALL100023,9002791805,whatsapp_call,2026-06-14T23:34:42,808,1,Mumbai,3817,0,2,0,0,0,0,none,0
CALL100247,8000824952,regular_call,2025-05-18T19:31:13,546,1,Delhi,1636,0,4,1,0,0,0,none,0
CALL101785,7002884341,regular_call,2025-05-01T05:37:01,78,1,Kerala,1427,0,4,1,0,0,0,none,0
CALL100573,9002141314,whatsapp_call,2026-03-04T05:06:01,339,1,Gujarat,1218,1,3,1,0,0,0,none,0
CALL100353,9002853117,whatsapp_call,2025-07-26T01:36:39,476,1,Kerala,739,0,4,1,0,0,0,none,0
CALL100330,8000069303,regular_call,2025-03-14T20:30:26,826,1,Delhi,355,1,1,1,0,0,0,none,0
CALL101212,6001149170,whatsapp_call,2025-04-11T06:16:44,474,1,Mumbai,890,0,4,0,0,0,0,none,0
CALL101674,9000162117,whatsapp_call,2025-01-24T20:44:56,280,1,Maharashtra,1777,1,1,1,0,0,0,none,0
CALL101064,9002081276,regular_call,2025-07-13T11:37:51,761,1,Kerala,2456,1,2,0,0,0,0,none,0
CALL100874,8002258836,whatsapp_call,2025-02-13T21:16:51,157,1,UP-West,2635,1,5,0,0,0,0,none,0
CALL101441,7000637579,regular_call,2025-12-10T23:23:12,798,1,Karnataka,3616,1,4,1,0,0,0,none,0
CALL100847,9002486068,whatsapp_call,2025-07-09T05:44:23,583,1,Delhi,2057,0,4,1,0,0,0,none,0
CALL100119,6001506710,regular_call,2025-07-15T03:08:17,169,1,Kerala,3402,0,5,1,0,0,0,none,0
CALL101423,6000142296,regular_call,2025-07-27T13:45:24,194,1,Karnataka,3498,0,2,1,0,0,0,none,0
CALL200478,8881881692,spoofed_caller_id,2026-01-20T00:45:35,20,0,Gujarat,12,418,1907,0,1,1,1,fake_customer_care,1
CALL100027,8001273167,regular_call,2025-05-07T10:43:18,170,1,Kerala,1967,1,3,1,0,0,0,none,0
CALL100309,8002761456,whatsapp_call,2025-09-06T06:15:36,817,1,West Bengal,1293,0,2,1,0,0,0,none,0
CALL100457,8001650315,regular_call,2025-11-07T06:10:39,674,1,Tamil Nadu,1197,1,5,0,0,0,0,none,0
CALL101887,9002026276,regular_call,2025-02-18T01:22:11,824,1,Rajasthan,2715,1,2,0,0,0,0,none,0
CALL101805,9000067531,whatsapp_call,2025-07-10T06:29:14,33,1,Kerala,3170,1,3,1,0,0,0,none,0
CALL100133,8000715354,regular_call,2025-04-10T02:05:24,808,1,Delhi,1833,1,5,1,0,0,0,none,0
CALL101426,6001867607,regular_call,2025-08-12T21:41:01,715,1,Kerala,3358,0,4,0,0,0,0,none,0
CALL200266,8880233367,spoofed_caller_id,2025-05-27T19:04:59,17,0,UP-East,12,202,795,0,1,1,1,loan_app_harassment,1
CALL100614,9001233255,regular_call,2025-11-01T00:30:20,359,1,Tamil Nadu,2924,0,5,1,0,0,0,none,0
CALL100936,8001472010,regular_call,2025-04-18T07:45:17,603,1,UP-East,2560,1,5,0,0,0,0,none,0
CALL100823,7001626924,whatsapp_call,2026-05-19T21:04:59,453,1,Rajasthan,3116,0,4,1,0,0,0,none,0
CALL100312,8002431819,whatsapp_call,2026-06-11T16:04:59,859,1,Kerala,655,1,2,0,0,0,0,none,0
CALL102210,8002414127,whatsapp_call,2025-06-03T11:17:16,694,1,Maharashtra,339,0,3,1,0,0,0,none,0
CALL101145,7001768939,regular_call,2025-07-22T16:32:03,407,1,West Bengal,3488,1,4,1,0,0,0,none,0
CALL101874,7001367313,regular_call,2025-06-26T01:46:41,580,1,Mumbai,489,0,1,1,0,0,0,none,0
CALL100585,9002141360,whatsapp_call,2025-02-01T06:09:32,572,1,Rajasthan,939,1,5,1,0,0,0,none,0
CALL200511,7771237898,spoofed_caller_id,2025-04-02T18:50:57,915,0,Gujarat,2,199,320,0,1,0,1,courier_customs_scam,1
CALL100643,9001082881,whatsapp_call,2026-01-03T23:48:44,861,1,Maharashtra,583,1,1,0,0,0,0,none,0
CALL100850,9002707888,whatsapp_call,2025-07-10T17:32:54,557,1,Tamil Nadu,1179,0,4,1,0,0,0,none,0
CALL102165,9000151488,whatsapp_call,2025-07-28T23:55:13,343,1,UP-West,1825,0,1,0,0,0,0,none,0
CALL200096,9991183126,regular_call,2025-03-18T03:40:07,1919,0,UP-East,20,116,1024,0,1,1,1,otp_phishing_call,1
CALL200065,8881229596,telegram_call,2026-03-09T16:50:40,1358,0,Mumbai,12,223,412,0,1,0,1,kyc_update_call,1
CALL100364,8001962436,whatsapp_call,2025-10-12T11:43:59,698,1,Mumbai,3071,0,5,1,0,0,0,none,0
CALL200122,7770089722,regular_call,2026-01-30T03:47:04,765,0,Maharashtra,19,191,224,0,0,1,0,loan_app_harassment,1
CALL101533,6000907859,whatsapp_call,2026-01-09T05:25:15,293,1,Rajasthan,2179,1,5,0,0,0,0,none,0
CALL100906,9000646827,whatsapp_call,2026-06-22T04:09:20,832,1,UP-West,3819,0,2,1,0,0,0,none,0
CALL100872,6000996484,regular_call,2025-12-04T12:10:50,622,1,West Bengal,649,1,5,1,0,0,0,none,0
CALL102193,8000231245,whatsapp_call,2025-12-08T07:40:28,21,1,West Bengal,722,0,1,0,0,0,0,none,0
CALL102104,9000150465,whatsapp_call,2025-09-17T00:08:48,257,1,Karnataka,2528,0,4,0,0,0,0,none,0
CALL200057,9990845739,regular_call,2025-01-16T11:39:28,2158,0,unknown/spoofed,16,204,723,0,1,1,0,fake_customer_care,1
CALL102357,6000885769,regular_call,2025-11-07T10:40:17,593,1,Rajasthan,1226,1,1,1,0,0,0,none,0
CALL101229,8002931332,whatsapp_call,2025-02-10T16:24:29,707,1,Maharashtra,3706,1,2,1,0,0,0,none,0
CALL101247,9002677432,regular_call,2025-04-20T13:14:59,48,1,Tamil Nadu,3857,0,1,0,0,0,0,none,0
CALL100801,9001544268,regular_call,2025-07-29T19:07:56,649,1,Karnataka,507,0,5,0,0,0,0,none,0
CALL100211,8001057300,whatsapp_call,2025-08-07T04:02:23,206,1,Mumbai,3073,1,4,0,0,0,0,none,0
CALL100201,7002584314,regular_call,2025-03-10T07:19:22,300,1,UP-East,3545,1,3,1,0,0,0,none,0
CALL100653,9000497786,regular_call,2025-12-31T04:25:46,534,1,Maharashtra,1352,0,4,0,0,0,0,none,0
CALL102252,6001351862,whatsapp_call,2025-10-24T14:49:26,406,1,Delhi,2490,0,4,1,0,0,0,none,0
CALL100385,8000237185,regular_call,2025-07-12T13:37:21,266,1,Rajasthan,2121,0,5,1,0,0,0,none,0
CALL101525,6000915989,whatsapp_call,2025-04-25T03:41:44,757,1,Gujarat,2053,0,2,1,0,0,0,none,0
CALL100066,9000141561,regular_call,2026-03-12T20:12:03,394,1,Maharashtra,3348,1,4,0,0,0,0,none,0
CALL100306,6000434806,whatsapp_call,2026-03-02T19:21:39,669,1,Mumbai,3496,1,4,1,0,0,0,none,0
CALL100559,7002283201,regular_call,2025-09-13T03:31:19,325,1,UP-West,707,0,4,0,0,0,0,none,0
CALL101796,7001891216,whatsapp_call,2026-01-17T14:25:12,428,1,Mumbai,3594,1,5,1,0,0,0,none,0
CALL101262,9002506654,whatsapp_call,2025-01-07T01:30:25,406,1,Maharashtra,1550,0,2,1,0,0,0,none,0
CALL100972,6001270204,regular_call,2025-07-16T22:10:34,414,1,Kerala,3192,1,2,0,0,0,0,none,0
